Latitude,Longitude,Rainfall_mm,Temperature_C,Humidity_pct,River_Discharge_m3s,Water_Level_m,Elevation_m,Population_Density,Infrastructure,Historical_Floods,Flood_Occurred,Rainfall_Elevation_Ratio,Elevation_Inverse,Hydro_Load_Index,Discharge_WaterLevel_Ratio,Relative_Humidity_Ratio,Soil_Permeability_Index,Land_Cover_Inundation_Risk,Land_Cover_Agricultural,Land_Cover_Desert,Land_Cover_Forest,Land_Cover_Urban,Land_Cover_Water Body,Soil_Type_Clay,Soil_Type_Loam,Soil_Type_Peat,Soil_Type_Sandy,Soil_Type_Silt,Infrastructure_Vulnerability,Historical_Rainfall_Interaction
8.59695033457827,93.69614504577024,124.34301822227076,28.06428277085461,92.58371359365826,4899.577893889006,7.810204475074061,4678.600389492043,8532.878669206382,1,0,1,0.026571289826687067,0.00021369346028893442,129.93820175135008,627.3294938987634,3.1854807608223634,3.0,2.5,0,0,0,1,0,1,0,0,0,0,8532.878669206382,0.0
36.12738571269784,89.14197854205533,9.858817738541948,41.86881393610197,64.25117786711637,2162.153213801236,1.406386017392296,6384.522186386477,8509.31815222057,1,1,1,0.0015439328923733619,0.00015660426364690045,3.3335210726221374,1537.3715419148054,1.4987859930737957,2.5,2.5,0,0,0,1,0,0,0,1,0,0,8509.31815222057,9.858817738541948
32.140836583212234,94.9064917877832,40.77221468780968,43.49722827992863,82.99815424267254,3390.191890578671,3.6738845460213674,316.4299516774373,4978.621275197568,1,1,0,0.1284447622927567,0.0031503013333038267,423.44653388955254,922.7787700793069,1.8652432398831127,1.0,1.0,0,0,1,0,0,0,0,0,1,0,4978.621275197568,40.77221468780968
14.157834209670009,77.64704139480585,95.9331867146699,36.56452040781794,93.93902659366746,3138.6376778692056,5.421320936388914,543.2718505388541,4965.927515390254,0,1,0,0.1762596882783698,0.0018373171403407215,544.2162186409291,578.9422772187039,2.5007380787461577,2.0,2.0,0,1,0,0,0,0,0,0,0,1,0.0,95.9331867146699
13.27292404900592,82.59307308579474,102.59574158639548,26.230556723285552,33.05080916606442,521.5177544257882,4.54338622771532,6080.995826922073,3990.4768585491447,1,1,0,0.01686876224614516,0.00016441971163042902,8.784360108948398,114.78588445455422,1.213739752070578,2.0,1.0,0,0,1,0,0,0,0,0,0,1,3990.4768585491447,102.59574158639548
13.31873078574958,68.40831023520383,269.8755649386287,39.60173369923992,54.229958697250765,3739.6376853215806,3.977958387377384,2964.6990466662896,457.423554764107,1,1,1,0.09099897214519893,0.0003371886304930668,339.2735927767171,940.0873313091029,1.3356562332772004,2.5,2.5,0,0,0,1,0,0,0,1,0,0,457.423554764107,269.8755649386287
16.823025045826594,68.20177003179545,222.5438727799545,15.776012451762606,54.65683213716871,1615.7960171678826,7.188318975605293,4325.206385854334,1432.650447713215,0,1,0,0.051440882133506165,0.0002311493976038134,82.945417421483,224.78047716671517,3.258034785937828,3.0,2.0,0,1,0,0,0,1,0,0,0,0,0.0,222.5438727799545
23.2179365173349,74.96367199309408,291.6548904561123,18.082377316182637,48.35778003506833,3994.6977459836753,0.5450350423783745,6919.070203262884,7144.881604687626,0,1,1,0.042146232897838816,0.0001445072044975049,168.14278096959055,7329.114908654697,2.5341590952642443,1.5,3.0,0,0,0,0,1,0,1,0,0,0,0.0,291.6548904561123
20.52640554062136,70.92340871703347,179.72145310057215,34.84121209126083,20.712469324131195,3038.203913076912,4.714103391259419,5106.693173584551,1427.409995388669,0,0,1,0.03518642310584303,0.00019578309933958023,106.7154905619443,644.4910550327743,0.5778953365581495,2.5,1.0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
16.445645065743214,75.54612967013685,72.51411962739539,23.73745725810172,85.2777686222476,1585.4574497674478,2.621816903896014,7124.957067018735,4120.450011263167,0,0,0,0.010176053398218535,0.0001403320270659962,16.113348699464577,604.7147687024916,3.447313429690452,1.5,2.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0
25.743733946949003,73.13425554132353,98.29650897649286,43.54158655201434,28.924745724312224,1781.464801655355,0.8461838523475895,3708.6855827258537,3542.2609754223345,0,1,1,0.026497261502217446,0.00026956462419793707,47.08969526239485,2105.267955697208,0.6493874144005798,1.0,2.0,1,0,0,0,0,0,0,0,1,0,0.0,98.29650897649286
12.045321958909213,68.8270807203208,95.95077698759012,28.08181836276914,99.63844783374071,3657.5368483318034,4.648871580029655,2543.121827092228,2195.262767962609,0,0,0,0.037714694306622824,0.0003930629380051887,137.45662221605406,786.7562951148504,3.426142292439971,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0
16.472194807521326,94.36982024577544,97.94829829897547,27.88094461167531,81.83667935289452,2750.296575614409,1.7136869107056871,2077.8369698044708,5288.401810362635,1,0,0,0.047116873387232576,0.00048103820286304465,129.02677426205332,1604.8908989874167,2.83358735156507,1.0,1.0,0,0,1,0,0,0,0,0,1,0,5288.401810362635,0.0
18.62449345551706,68.23847081027786,201.8892519335447,35.34238530572794,66.40080140852116,3341.755203356576,2.5822428189020865,1165.113055095648,3630.707592490485,1,1,0,0.1731300846443102,0.0008575497852718724,574.1272767119208,1294.1239443694024,1.8270897974893163,1.5,3.0,0,0,0,0,1,0,1,0,0,0,3630.707592490485,201.8892519335447
21.226029542294043,89.34638218577547,159.24237842712486,38.027056869185685,32.3685134193278,791.5916053759414,5.070087295100759,325.5756290799835,7595.327229651826,1,1,0,0.4876125596871281,0.0030620778495234384,375.63791604474983,156.12947036358796,0.8293864825068266,1.5,2.0,0,1,0,0,0,0,1,0,0,0,7595.327229651826,159.24237842712486
30.770102880397395,72.41228872066598,115.62725342599327,29.266762143754093,61.23143771145976,3934.883361142093,9.737089799328215,470.2624907667637,6389.722027793902,0,1,1,0.24535636867229327,0.0021219596712926557,947.35642351353,404.1124608185252,2.023058740827208,1.5,1.0,0,0,1,0,0,0,1,0,0,0,0.0,115.62725342599327
13.790539682592431,94.4546590379884,44.72693061861498,21.420027051351724,40.88869926862471,1601.9565945751735,6.842550068035559,2397.79762247114,4805.375994633289,1,0,0,0.018645562343245606,0.0004168755173976878,29.757734118061375,234.11655559424003,1.8237578025651622,2.0,1.0,0,0,1,0,0,0,0,0,0,1,4805.375994633289,0.0
22.912798713994736,93.89108224810668,6.641748882643772,38.19925928176865,40.18580196344556,3099.3063357883666,2.7962179815682475,2463.3946347607557,5754.777349796929,1,1,0,0.0026950833234907425,0.00040577916616714286,8.322494964368781,1108.3882845811947,1.025167380704455,3.0,1.0,0,0,1,0,0,1,0,0,0,0,5754.777349796929,6.641748882643772
25.180022496999232,86.96313324470846,65.65040327630778,24.610538246208822,86.36233995059884,573.3991262100435,3.824060525753765,3378.0295128858484,4311.790655029629,1,0,0,0.019428774749066718,0.00029594296119241455,11.110848866811564,149.94470482393115,3.372140761757837,3.0,2.0,0,1,0,0,0,1,0,0,0,0,4311.790655029629,0.0
9.347061968879936,87.49479034421755,32.24142119060438,20.25332307881573,50.451553916754776,1607.101205784835,4.061331523209772,5234.630500727145,7833.880816267292,1,1,1,0.00615807803589779,0.00019099896370859557,9.879671573517538,395.70698415796016,2.373819554225024,2.0,3.0,0,0,0,0,1,0,0,0,0,1,7833.880816267292,32.24142119060438
25.618800705141712,68.15483511712097,235.6335092556718,33.9492056977504,56.05790427126433,3244.336465333209,1.5363762334437714,6718.282286848474,9604.135643788595,0,0,1,0.03506825568511579,0.00014882541874409436,113.62103341396605,2111.6672323085777,1.6039822122444587,3.0,1.0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
12.945199586931455,96.56127541729448,33.74938734416561,17.71361000971051,87.43717902240947,1371.0306614512529,1.6065418885968077,1749.293911303884,7668.386179995551,0,1,1,0.01928212577682108,0.0005713326165061321,26.301145338331942,853.3995516626211,4.672384375705074,3.0,2.5,0,0,0,1,0,1,0,0,0,0,0.0,33.74938734416561
9.886496196573106,93.4571455036986,217.26847119205084,44.14058025258165,27.023250057507404,4401.560983749086,1.4839472348736449,6717.8278665478565,8617.053380143747,1,1,0,0.03233725815090478,0.00014883548438245694,142.1440091463643,2966.096919985613,0.5986464929405046,2.0,2.0,0,1,0,0,0,0,0,0,0,1,8617.053380143747,217.26847119205084
35.51768058034666,93.95808054617268,115.6976069328248,33.97191793236411,67.56942824728397,3306.141997217102,5.216641377369169,1229.7793418980218,7836.636752897649,1,1,1,0.0940035333664311,0.00081249332512997,308.5329012439637,633.7670965630899,1.9321053074058916,3.0,3.0,0,0,0,0,1,1,0,0,0,0,7836.636752897649,115.6976069328248
36.00332895916222,87.11809157447529,22.01351692313279,44.57686562765267,66.25725450984302,4351.391966483979,6.741860867397083,8747.961155863997,4076.1172419660206,1,0,1,0.002516129233055083,0.00011429928447330564,10.93741328473947,645.4279608835009,1.4537475010050498,3.0,2.5,0,0,0,1,0,1,0,0,0,0,4076.1172419660206,0.0
31.443523095377373,77.99882093098157,243.8190148294757,25.16680270435908,54.017165541334016,1976.953511255604,5.9072068461082665,2521.978912714964,8541.578819268212,0,1,0,0.09663933915607062,0.00039635686012290345,190.37238227278917,334.66750294735516,2.064339543185205,2.5,1.0,0,0,1,0,0,0,0,1,0,0,0.0,243.8190148294757
16.83379930602775,93.91581082362394,173.889171070984,44.136154835711935,86.38197131392744,169.925713123375,9.777671854533486,7408.740210102313,379.4992203303304,0,1,1,0.023467647466763608,0.00013495749805595306,3.982919008059187,17.37893660802513,1.9138088219597655,1.0,2.5,0,0,0,1,0,0,0,0,1,0,0.0,173.889171070984
10.832491306185132,76.45399091638458,70.72845385907192,19.366867431858708,95.4312049068554,2880.6998167755137,1.2587457225765186,1685.241645163229,8855.542968094533,0,0,1,0.0419444354621104,0.0005930348137637174,120.18784735141739,2288.5296687105215,4.6856103534890154,1.0,2.0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
27.84275776885255,84.31863475692388,268.4043522998004,16.220843170410852,57.22686895308886,1695.9675136268615,9.864744063027551,8411.287321308848,4700.1435597156205,0,1,1,0.03190622740855694,0.00011887373336226138,54.054094658982855,171.92192555344448,3.323116550496032,1.0,3.0,0,0,0,0,1,0,0,0,1,0,0.0,268.4043522998004
20.76442231844844,70.89219819797259,13.577494161165438,15.989521813638078,56.49176407987198,2240.9418796117666,4.666739338878919,7313.993795557651,3299.9391462914687,1,0,0,0.0018561183427675584,0.00013670551581428458,4.154342034587045,480.1933244929976,3.3250944140478444,2.5,3.0,0,0,0,0,1,0,0,1,0,0,3299.9391462914687,0.0
11.539108810498586,94.73671327384976,60.54588245932887,28.94611111797681,60.16509837365958,3405.5510696137444,2.186327877771377,3179.876177320158,5251.620908790395,0,1,1,0.01903434119536772,0.00031437878881613224,64.639529344772,1557.6508572797363,2.009112239536911,1.0,2.0,1,0,0,0,0,0,0,0,1,0,0.0,60.54588245932887
22.36013039322684,72.08234327536519,225.6140783417583,17.490125924357844,77.84992246664493,3503.3233353543587,9.432808260057572,3729.181832487273,6879.586521421227,1,0,0,0.06048339959645334,0.0002680834460375899,211.38289092332835,371.39731083221113,4.210351123898505,1.5,2.5,0,0,0,1,0,0,1,0,0,0,6879.586521421227,0.0
8.997267112341333,74.52200736618181,212.8133790929668,30.365036525028053,73.44482325591699,137.78207432907698,4.686133101445926,33.958566691292454,6152.938049585026,0,1,0,6.0875888011156585,0.028605291768128524,667.0342329932569,29.402020242737326,2.3416144660731044,1.0,3.0,0,0,0,0,1,0,0,0,1,0,0.0,212.8133790929668
34.37029166028468,84.18589058571823,86.7815081173434,24.825015105267013,37.826795936550965,3846.5133641980674,3.473469552105204,2224.672497681122,6181.005395948096,1,1,0,0.03899114007463322,0.0004493024023264328,149.3759067984275,1107.3948490258927,1.464734707118765,2.0,1.0,0,0,1,0,0,0,0,0,0,1,6181.005395948096,86.7815081173434
15.504619466400491,90.15869700617648,18.607462605834936,25.06886977422347,25.111627887947463,2467.5945747803944,2.138101038179566,2559.695042262867,999.567795562294,0,0,0,0.00726656720098605,0.00039051897375343354,17.868141169060326,1154.1002926028377,0.9632802689734362,1.0,2.0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
27.21314624626548,85.96118787215266,257.4234216674831,34.06826989635509,95.94033038534316,2783.49386662275,2.6787545111580213,4005.832008397447,7289.946634748623,0,1,0,0.06424612290407476,0.00024957372754940007,178.42791078863414,1039.0961411607825,2.7358159004962763,1.5,3.0,0,0,0,0,1,0,1,0,0,0,0.0,257.4234216674831
17.03962120659292,74.73188347120453,94.10929142097078,19.892940184548607,40.88558077869634,1489.970925949263,9.792195102272194,1230.312754229235,7116.8937058348965,1,0,0,0.07643004679171084,0.000812141347976185,113.0522181609505,152.15887641114958,1.956908908825255,1.0,3.0,0,0,0,0,1,0,0,0,1,0,7116.8937058348965,0.0
23.081972614156516,68.02734823329722,58.714024478479566,37.99660111019193,71.08773477524734,2104.1689300029047,3.0397343990477435,4236.129426105662,1157.567017778305,0,1,1,0.013857028798018927,0.0002360088398147182,29.095727818253366,692.2190335023151,1.8229212995864978,3.0,2.0,0,1,0,0,0,1,0,0,0,0,0.0,58.714024478479566
23.85459810095511,89.95736682891574,154.81854670829313,32.460927593359045,86.27504021949778,3551.8756698966586,9.77805923759605,5914.609158989542,435.8930075873491,0,0,0,0.02617119261048984,0.00016904429841859466,92.81561273414566,363.24918382045445,2.5783816057932802,1.5,2.5,0,0,0,1,0,0,1,0,0,0,0.0,0.0
13.360779210240285,96.57101245142172,273.0681597847342,42.44833886542533,44.0221400437749,3883.5690147212927,3.3021498661208715,3285.105773972082,9828.002510700462,0,1,0,0.08309779981752168,0.00030431156778963007,321.83459864130657,1176.0693522338204,1.0132065159067838,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0.0,273.0681597847342
36.1179542051722,91.48748048887664,13.063973353012605,25.9452196130257,70.8346730925543,1935.53090583989,2.31418465588562,2054.463798203774,7462.416228109997,1,1,0,0.006355730207668426,0.00048650820358591513,12.24808310992181,836.3734230036846,2.628840072927512,3.0,3.0,0,0,0,0,1,1,0,0,0,0,7462.416228109997,13.063973353012605
30.478851877472323,81.34599192654184,229.74122640926632,44.48144976201377,28.632019291937997,3455.5876632566506,1.833641829018473,4846.19547656806,6057.759357094842,1,1,1,0.04739673230012358,0.00020630486326250367,163.4800229010483,1884.5386068228536,0.6295318078416123,3.0,2.0,1,0,0,0,0,1,0,0,0,0,6057.759357094842,229.74122640926632
35.24546930536148,94.20925058057408,171.74196838161268,32.274829401420696,97.59451555005286,1290.21750844219,4.11854505273997,256.62653339253086,3162.490531270252,1,0,0,0.666631523236542,0.0038815877651715205,831.0669299145193,313.26945783663643,2.9329831979810534,2.5,1.0,0,0,1,0,0,0,0,1,0,0,3162.490531270252,0.0
33.94999316240182,79.88558252043215,127.63473496554508,44.202058685626014,24.65266200405007,4160.113325887576,2.368064485350272,3015.729764470012,2756.5747793774976,1,0,0,0.04230897194332165,0.0003314847792393108,175.48657782044154,1756.7493554883836,0.5453880358747791,3.0,2.0,0,1,0,0,0,1,0,0,0,0,2756.5747793774976,0.0
25.339099385521468,83.22308844306056,223.224133231518,15.81181962141346,55.053973907278106,3049.0711945368266,6.969379638270531,4668.118469250108,1353.7303922928234,1,1,0,0.047808624840347924,0.0002141731906324079,145.49145752411337,437.49472375510067,3.2747183319261324,1.0,2.5,0,0,0,1,0,0,0,0,1,0,1353.7303922928234,223.224133231518
34.73435281567039,81.83676325447482,289.7473273324897,36.83928967237164,62.94553936480186,3875.932580334475,2.397717353639784,2971.537237724526,6085.431982553041,0,0,1,0.09747475108311543,0.00033641294289234836,376.6651282644808,1616.502632983168,1.663496854983553,3.0,2.5,0,0,0,1,0,1,0,0,0,0,0.0,0.0
10.566282559505666,80.98109230730023,68.76186334880731,39.49864572878209,83.23854229306912,2385.774261589237,8.35396844997869,3056.3772581109256,5759.835695659529,1,1,0,0.02249047387475286,0.000327077725637913,53.49970663999957,285.58539812792105,2.055341377351591,3.0,1.0,0,0,1,0,0,1,0,0,0,0,5759.835695659529,68.76186334880731
13.68350301015521,90.48053230952328,43.09420952163588,16.595198600294626,29.690281365793695,1145.5464249097763,8.34011258488167,7505.728871013975,9355.03439953695,0,1,0,0.005740744106002981,0.00013321381618847846,6.568413855669413,137.3536675571573,1.6874081412923945,2.5,3.0,0,0,0,0,1,0,0,1,0,0,0.0,43.09420952163588
9.311591378405604,83.27629831081526,273.8645235668091,32.36908992048737,55.26463790841412,2146.15556656822,2.8552637404806616,8263.959333102815,6278.154916660567,0,0,1,0.03313561658675402,0.00012099273084076772,71.03683352502613,751.6461683309329,1.6561625756081442,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
17.434579592134668,77.18479653873126,200.6859232371911,39.05826880768345,43.976925563476186,1907.426972391604,7.535401304868298,7320.770143740932,4514.585926528956,1,1,1,0.027409481491132155,0.00013657899392742576,52.21739809817411,253.12844849746946,1.097823916819918,1.0,2.5,0,0,0,1,0,0,0,0,1,0,4514.585926528956,200.6859232371911
19.27164140099498,75.48658686209588,131.3958064685898,31.831161756692183,44.9608572554672,1663.5827172007955,8.575458759794532,874.7791982944723,8972.927768693437,1,0,1,0.1500330297002661,0.0011418403199658547,247.05349444829068,193.99321061029144,1.369456785862978,3.0,2.0,1,0,0,0,0,1,0,0,0,0,8972.927768693437,0.0
15.869121921442982,69.09467219205557,171.97787107928494,16.914407712164,82.30303328522007,1060.8687387073917,5.901328439371466,2563.641147883055,6140.559561934428,0,0,1,0.0670572844942621,0.00038991809861018377,70.89020445897599,179.76747980249405,4.594236918552198,2.0,1.0,0,0,1,0,0,0,0,0,0,1,0.0,0.0
32.03338776540595,84.91265969460834,223.6841715528732,35.80341722694934,20.43687560254665,3795.835709399031,3.663324108640549,6293.53255648785,7142.53803260285,0,1,1,0.035536264138044574,0.000158868032062093,134.69722864107993,1036.169674080766,0.5552983158200245,2.0,2.5,0,0,0,1,0,0,0,0,0,1,0.0,223.6841715528732
18.34584647411409,74.66888104662999,231.9095696117152,16.81790744019926,79.9266913068773,431.75830660280246,4.409671867126791,8621.427450183519,6266.675649977609,0,1,1,0.026896088247953802,0.00011597662094317954,11.600501033975554,97.91144114532746,4.48575072999613,1.0,3.0,0,0,0,0,1,0,0,0,1,0,0.0,231.9095696117152
16.147100780934043,72.29588373847511,275.96825424568937,39.52406685049316,84.8318744098485,4437.804649429169,7.862288650347819,2143.7071408632737,1694.3904893764184,0,1,1,0.1286740967974809,0.00046626412573862484,568.6442592633443,564.4411191672102,2.0933702118995523,2.0,2.0,0,1,0,0,0,0,0,0,0,1,0.0,275.96825424568937
23.738186411589204,86.96106895100266,128.0528366686868,16.29102549920083,92.10897950736552,875.1236144887675,2.9331746399681413,7947.366318982131,1238.501222678978,0,0,0,0.01611058568889478,0.00012581201719551096,14.08280790136798,298.35271962227125,5.326981879219522,1.0,2.5,0,0,0,1,0,0,0,0,1,0,0.0,0.0
12.086802524268116,87.75506847682492,88.02327300581851,19.12192143031113,70.15054425843869,4899.368259257706,3.34462334376194,6538.804606418827,6245.743605078783,0,0,1,0.013459618184834383,0.00015290976721513955,65.85300001438185,1464.8446498314963,3.4862746334336525,1.0,3.0,0,0,0,0,1,0,0,0,1,0,0.0,0.0
31.26371244186715,89.81249187547232,191.89928003695255,23.253227715698053,46.6764262617793,4942.340240435372,1.6078433625785071,8701.5688417261,9140.065504378455,0,0,1,0.022050877565811994,0.00011490859976945108,108.87034827693397,3073.8749910062465,1.9245449228008398,1.5,3.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0
10.161968666713353,82.60372999381916,124.7183697838591,34.000943767824,54.178778603909656,1991.9352062057587,3.990524030130026,828.0443424508633,9636.5676104898,0,1,0,0.1504363076830852,0.0012062080986449397,296.4412490471811,499.1650719342078,1.5479233635327183,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0.0,124.7183697838591
36.619721161415,93.92758355091271,178.37953618469336,44.29077298893918,97.57888658299434,4939.105363161315,0.8651513224948593,3492.710380011994,9954.184696882265,0,0,0,0.051057333545799236,0.00028622864840804777,251.529595160257,5708.883689944037,2.1544981492549233,1.5,3.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0
30.395098309603064,95.1539398485486,125.99573953678504,18.534685578598037,90.49494611486818,4345.342586403632,3.210344409891115,4230.36154065566,8439.975795404422,0,1,1,0.029776642417859118,0.00023633054996407787,129.11508782101544,1353.5398375380655,4.632526372168147,3.0,1.0,0,0,1,0,0,1,0,0,0,0,0.0,125.99573953678504
13.762754764491,91.4137572539822,45.89873600345234,19.28123007641755,57.08207272795536,412.151384733328,3.73479380947857,5946.587068164029,3638.870806401665,1,1,1,0.007717202871923808,0.00016813541164496004,3.1758500941652663,110.35422628822636,2.814527152094626,2.5,2.0,1,0,0,0,0,0,0,1,0,0,3638.870806401665,45.89873600345234
8.16014139658447,86.43221097823744,140.82802549768752,26.06611190102941,95.4450405688738,4736.642818143091,2.554791324241321,5786.344576962341,6135.189912955436,1,1,1,0.024333789637873138,0.00017279081739502705,115.0815046810885,1854.0161120159485,3.5263668796567607,1.0,1.0,0,0,1,0,0,0,0,0,1,0,6135.189912955436,140.82802549768752
31.64838142519019,76.80790765414447,207.27534658230985,40.08657413265961,85.83639003251672,212.57192952297112,1.0135811913498816,8019.343610031513,6090.5527920497125,0,1,0,0.025843699055868186,0.00012468293736807504,5.487487210099762,209.72156362159367,2.089159095021398,3.0,2.5,0,0,0,1,0,1,0,0,0,0,0.0,207.27534658230985
28.49886297158089,96.50540272698642,239.78514230029492,29.016928582524425,92.08718893278358,909.5714686955358,5.216672425615551,7420.57978866156,5375.5204323694425,0,1,1,0.03230917798210976,0.00013474220158998578,29.35191199834126,174.3582212766593,3.0678418239764835,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0.0,239.78514230029492
29.14120787318863,75.94994884856621,147.99788303896406,24.64831800767465,74.63817876607368,2922.977704233372,8.650811697554708,489.9373745703575,7420.647550187515,1,0,1,0.3014598005875678,0.0020369196801835413,865.2974040366532,337.88440062978043,2.910061343739577,1.0,2.0,0,1,0,0,0,0,0,0,1,0,7420.647550187515,0.0
30.366840053892428,73.8770507377225,49.57136706312028,31.83611496626584,88.6123234769596,403.685892000068,3.356447458004705,4304.907008391481,1699.8561571517755,0,1,0,0.011512410037307843,0.00023223910735906974,4.6377040088283,120.27141623300804,2.698623864851107,2.5,2.0,1,0,0,0,0,0,0,1,0,0,0.0,49.57136706312028
10.14729490028862,80.8224692998109,124.40631289482948,22.815695923372505,91.34129130674606,808.6387849468446,2.3680157142013867,3601.677764978593,1886.8937657248816,1,0,0,0.03453162370061945,0.00027757131368254413,27.854026921913988,341.4822652040148,3.8353400043668073,1.5,1.0,0,0,1,0,0,0,1,0,0,0,1886.8937657248816,0.0
18.395506127783904,69.64837655065926,235.88817865250948,27.034797217425627,27.361326763253714,4767.458935561193,2.8503821769050344,8822.735301576517,9446.705153519368,1,1,1,0.02673336977939081,0.00011333068885479059,127.32037887622862,1672.5624544541504,0.9759773381291553,1.0,2.0,1,0,0,0,0,0,0,0,1,0,9446.705153519368,235.88817865250948
11.360202726228762,96.37633947548191,123.85778118512184,24.978154476961254,97.21735813285268,4973.43942443804,8.618871813042368,3780.380502675259,8398.59072048229,1,0,1,0.03275464637782278,0.00026445368279984466,162.51644697273306,577.0399841093159,3.7422734636161303,1.0,1.0,0,0,1,0,0,0,0,0,1,0,8398.59072048229,0.0
33.02999935039222,85.06457313607632,208.9592380812667,39.12423067243938,46.689047901125065,3990.6827089014864,5.278075896077976,6039.814150743769,8185.203895645202,0,0,1,0.03459123768201656,0.0001655406001651079,137.83729508015068,756.0852148819464,1.1636122890997869,1.5,3.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0
